[Epoch 074] train_loss=-3.15616416 | score=0.94487086 | val_nll=-3.27923287 | val_acc=0.96335400 | val_dt_mae=1.76721330 | val_qty_mae=0.81100519 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 075] train_loss=-3.15996188 | score=0.94617942 | val_nll=-3.28798760 | val_acc=0.96453613 | val_dt_mae=1.76721330 | val_qty_mae=0.68457268 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 076] train_loss=-3.16457380 | score=0.94406571 | val_nll=-3.28705098 | val_acc=0.96246161 | val_dt_mae=1.76721330 | val_qty_mae=0.72376730 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 077] train_loss=-3.16776690 | score=0.94563292 | val_nll=-3.29334923 | val_acc=0.96404937 | val_dt_mae=1.76721330 | val_qty_mae=0.74431343 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 078] train_loss=-3.17233532 | score=0.94580420 | val_nll=-3.29693655 | val_acc=0.96417686 | val_dt_mae=1.76721330 | val_qty_mae=0.70052723 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 079] train_loss=-3.17591739 | score=0.94471041 | val_nll=-3.30047820 | val_acc=0.96308744 | val_dt_mae=1.76721330 | val_qty_mae=0.70489636 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 080] train_loss=-3.17987212 | score=0.94570031 | val_nll=-3.30279086 | val_acc=0.96406096 | val_dt_mae=1.76721330 | val_qty_mae=0.68851386 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 081] train_loss=-3.18395010 | score=0.94516580 | val_nll=-3.30702933 | val_acc=0.96356261 | val_dt_mae=1.76721330 | val_qty_mae=0.72467457 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 082] train_loss=-3.18632366 | score=0.94599188 | val_nll=-3.31162262 | val_acc=0.96438547 | val_dt_mae=1.76721330 | val_qty_mae=0.72145162 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 083] train_loss=-3.19031905 | score=0.94532189 | val_nll=-3.31151883 | val_acc=0.96370169 | val_dt_mae=1.76721330 | val_qty_mae=0.70766467 | train_log_qty_aux=nan | val_log_qty_aux=nan
