dataset,scope_type,scope,prototype_id,event_count_per_seed,seed_use_fraction,selection_share_mean,selection_share_std,event_hit_share_mean,event_hit_share_std,rank1_share_mean,rank1_share_std,selected_similarity_mean_mean,selected_similarity_mean_std
insta_market_basket,quantity_region,body_le_p95,9,477507,1.0,0.000022861793998133362,0.00003054754440416859,0.00009144717599253345,0.00012219017761667437,5.58456036595624e-6,6.39791765001119e-6,0.22839575080975735,0.06232091142259608
insta_market_basket,quantity_region,body_le_p95,10,477507,1.0,0.08270402318709465,0.14265723394167337,0.3308160927483786,0.5706289357666935,0.01642349396623156,0.02772888438691597,0.25909308253977215,0.25338784257714286
insta_market_basket,quantity_region,body_le_p95,11,477507,0.6666666666666666,4.88649032021171e-6,5.598177943759791e-6,0.00001954596128084684,0.000022392711775039165,0.0,0.0,0.05066235910450655,0.08584646856261592
insta_market_basket,quantity_region,body_le_p95,12,477507,1.0,0.0005532205112525401,0.0006962887196358056,0.0022128820450101603,0.0027851548785432223,0.00061639585039242,0.0009263331641208612,0.2931967119739127,0.17219536597084367
insta_market_basket,quantity_region,body_le_p95,13,477507,1.0,0.07861176206142877,0.13607296696458965,0.31444704824571507,0.5442918678583586,0.0011727576768508106,0.0019877761204389697,0.19566127597866326,0.2814842428360816
insta_market_basket,quantity_region,body_le_p95,14,477507,1.0,0.0041926086947416475,0.007201125182384755,0.01677043477896659,0.02880450072953902,0.011051146894181655,0.019133893804334598,0.25659707680918115,0.2406863565943793
insta_market_basket,quantity_region,body_le_p95,15,477507,1.0,0.0003294890615914182,0.0002961532345657413,0.0013179562463656728,0.0011846129382629652,0.000021640171418080434,0.000027331916181964373,0.24816862587669417,0.14953646913507565
insta_market_basket,quantity_region,body_le_p95,16,477507,1.0,0.0001228603280510373,0.00012912267510503046,0.0004914413122041492,0.0005164907004201218,0.00003211122210424839,0.00005381481701757401,-0.008442247268344156,0.07967141390990118
insta_market_basket,quantity_region,body_le_p95,17,477507,1.0,0.0007464113964123388,0.0005612596309994902,0.0029856455856493553,0.002245038523997961,0.0008048747627434432,0.0006065128072976086,0.158639628130103,0.17095138963484935
insta_market_basket,quantity_region,body_le_p95,18,477507,0.3333333333333333,0.000021989206440952697,0.00003808642277385088,0.00008795682576381079,0.00015234569109540353,0.000023734381555314023,0.00004110915474002952,0.05651866432640298,0.09789319818926057
insta_market_basket,quantity_region,body_le_p95,19,477507,0.6666666666666666,0.00002268727648669723,0.000022775036723995963,0.00009074910594678892,0.00009110014689598385,0.00001675368109786872,0.000029018226875314954,0.03210206125381551,0.051429053249844404
insta_market_basket,quantity_region,body_le_p95,20,477507,1.0,3.141315205850386e-6,2.7204587695607768e-6,0.000012565260823401543,0.000010881835078243107,1.39614009148906e-6,2.4181855729429126e-6,0.10101884976029396,0.2584000175518872
insta_market_basket,quantity_region,body_le_p95,21,477507,1.0,0.00004903942071355324,0.00007733055844829095,0.00019615768285421295,0.0003093222337931638,6.9807004574453015e-6,0.000012090927864714565,0.1441386767264611,0.14471485811957668
insta_market_basket,quantity_region,body_le_p95,22,477507,0.6666666666666666,8.027805526062097e-6,9.729253438355429e-6,0.00003211122210424839,0.000038917013753421714,6.9807004574453e-7,1.2090927864714563e-6,0.06986090199745916,0.0782879919474604
insta_market_basket,quantity_region,body_le_p95,23,477507,0.3333333333333333,0.00014607115707204293,0.0002530026655691523,0.0005842846282881717,0.0010120106622766092,0.000013961400914890603,0.00002418185572942913,0.13424555195939822,0.23252011668380534
insta_market_basket,quantity_region,body_le_p95,24,477507,0.6666666666666666,0.040582825661892565,0.07027202024146617,0.16233130264757026,0.2810880809658647,0.001383574830665659,0.0023927955408690705,0.26663684359965706,0.24286494081484253
insta_market_basket,quantity_region,body_le_p95,25,477507,0.6666666666666666,0.007568824470985068,0.013085112043948115,0.03027529788394027,0.05234044817579246,0.003544101622244979,0.0061349371559939175,0.08697053018037547,0.25749262417135566
insta_market_basket,quantity_region,body_le_p95,26,477507,0.6666666666666666,0.00013507655385156658,0.0001473072531421741,0.0005403062154062663,0.0005892290125686964,0.000025828591692547616,0.000028586799396927892,0.19477698769699336,0.18711689198671863
