dataset,candidate,scope,role,count,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
insta_market_basket,smooth_shrinkage,overall,baseline,503733,4.026534869941726,5.974160054980949,3.2064400114488096,0.24394953996582858,3.4503895514146383
insta_market_basket,smooth_shrinkage,overall,candidate,503733,4.026534869941726,5.974160054980949,3.2064400114488096,0.24394953996582858,3.4503895514146383
insta_market_basket,smooth_shrinkage,p50_p90,baseline,202534,3.779617817658605,4.74967520652014,3.2073437378471317,0.15603059714719283,3.3633743349943246
insta_market_basket,smooth_shrinkage,p50_p90,candidate,202534,3.779617817658605,4.74967520652014,3.2073437378471317,0.15603059714719283,3.3633743349943246
insta_market_basket,smooth_shrinkage,p90_p95,baseline,27322,8.55190960622778,9.556266330771706,3.2469483807952413,0.33149044668494804,3.5784388274801895
insta_market_basket,smooth_shrinkage,p90_p95,candidate,27322,8.55190960622778,9.556266330771706,3.2469483807952413,0.33149044668494804,3.5784388274801895
insta_market_basket,smooth_shrinkage,p95_p99,baseline,20190,12.591378965810009,13.789597413507476,3.271096666169792,0.45165651722909345,3.722753183398886
insta_market_basket,smooth_shrinkage,p95_p99,candidate,20190,12.591378965810009,13.789597413507476,3.271096666169792,0.45165651722909345,3.722753183398886
insta_market_basket,smooth_shrinkage,tail_gt_p95,baseline,26226,14.987187344622651,17.19053488641169,3.2768232153689825,0.5244812620719344,3.801304477440917
insta_market_basket,smooth_shrinkage,tail_gt_p95,candidate,26226,14.987187344622651,17.19053488641169,3.2768232153689825,0.5244812620719344,3.801304477440917
intermittent_v2,constant_shrinkage,body_le_p95,baseline,81739,0.603369344755832,1.2731964285627633,-3.5925679294702997,0.007324397939479449,-3.5852435315308204
intermittent_v2,constant_shrinkage,body_le_p95,candidate,81739,0.603369344755832,1.2731964285627633,-3.5925679294702997,0.007324397939479449,-3.5852435315308204
intermittent_v2,constant_shrinkage,gt_p99,baseline,1141,6.067985634966758,7.793839666776394,-3.5992210515228726,0.0007697586402300866,-3.5984512928826424
intermittent_v2,constant_shrinkage,gt_p99,candidate,1141,6.067985634966758,7.793839666776394,-3.5992210515228726,0.0007697586402300866,-3.5984512928826424
intermittent_v2,constant_shrinkage,history_65_128,baseline,28456,1.301943531109605,2.547899900611619,-3.5994252017082577,0.004679457426251971,-3.594745744282006
intermittent_v2,constant_shrinkage,history_65_128,candidate,28456,1.301943531109605,2.547899900611619,-3.5994252017082577,0.004679457426251971,-3.594745744282006
intermittent_v2,constant_shrinkage,history_gt_128,baseline,32741,0.1435155487210555,0.455518561637507,-3.582088032944398,0.010776250619312413,-3.5713117823250857
intermittent_v2,constant_shrinkage,history_gt_128,candidate,32741,0.1435155487210555,0.455518561637507,-3.582088032944398,0.010776250619312413,-3.5713117823250857
intermittent_v2,constant_shrinkage,history_le_64,baseline,25088,0.9570142673922475,1.6028627469636274,-3.599457734502016,0.005220988281315828,-3.5942367462207
intermittent_v2,constant_shrinkage,history_le_64,candidate,25088,0.9570142673922475,1.6028627469636274,-3.599457734502016,0.005220988281315828,-3.5942367462207
intermittent_v2,constant_shrinkage,le_p50,baseline,45036,0.08681285343333008,0.2225052840533853,-3.5870360507191323,0.008113786998835715,-3.5789222637202966
intermittent_v2,constant_shrinkage,le_p50,candidate,45036,0.08681285343333008,0.2225052840533853,-3.5870360507191323,0.008113786998835715,-3.5789222637202966
intermittent_v2,constant_shrinkage,overall,baseline,86285,0.7620852018574226,1.7224035439438634,-3.592856040674848,0.007150350768383675,-3.5857056899064643
intermittent_v2,constant_shrinkage,overall,candidate,86285,0.7620852018574226,1.7224035439438634,-3.592856040674848,0.007150350768383675,-3.5857056899064643
intermittent_v2,constant_shrinkage,p50_p90,baseline,29579,0.9939213998782239,1.541711023257679,-3.5993647554179566,0.006144632164180698,-3.593220123253776
intermittent_v2,constant_shrinkage,p50_p90,candidate,29579,0.9939213998782239,1.541711023257679,-3.5993647554179566,0.006144632164180698,-3.593220123253776
intermittent_v2,constant_shrinkage,p90_p95,baseline,7124,2.2473192190869615,2.901288922258527,-3.599318403464097,0.007232506613032639,-3.5920858968510645
intermittent_v2,constant_shrinkage,p90_p95,candidate,7124,2.2473192190869615,2.901288922258527,-3.599318403464097,0.007232506613032639,-3.5920858968510645
intermittent_v2,constant_shrinkage,p95_p99,baseline,3405,2.794168329448952,3.988578781518075,-3.5976394310921824,0.005110354850623253,-3.592529076241559
